"filename", "language", "Markdown", "Go", "Shell Script", "Docker", "Go Checksum File", "YAML", "Go Module File", "JSON", "JavaScript", "Go Work File", "XML", "Solidity", "JSON with Comments", "TypeScript", "TypeScript JSX", "PostCSS", "comment", "blank", "total"
"/Users/dog/WebstormProjects/diplom/mvp/tracking-service-express/package.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/Users/dog/WebstormProjects/diplom/mvp/tracking-service-express/routes/blockchain.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12
"/Users/dog/WebstormProjects/diplom/mvp/tracking-service-express/routes/equipment.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 3, 18
"/Users/dog/WebstormProjects/diplom/mvp/tracking-service-express/routes/operations.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8
"/Users/dog/WebstormProjects/diplom/mvp/tracking-service-express/routes/transfer.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12
"/Users/dog/WebstormProjects/diplom/mvp/tracking-service-express/scripts/check-contract-updated.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 13, 17, 134
"/Users/dog/WebstormProjects/diplom/mvp/tracking-service-express/scripts/check-contract.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 10, 14, 111
"/Users/dog/WebstormProjects/diplom/mvp/tracking-service-express/scripts/check-equipment.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 11, 13, 87
"/Users/dog/WebstormProjects/diplom/mvp/tracking-service-express/scripts/check-ethereum.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 10, 13, 75
"/Users/dog/WebstormProjects/diplom/mvp/tracking-service-express/scripts/compile-contract.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 8, 11, 91
"/Users/dog/WebstormProjects/diplom/mvp/tracking-service-express/scripts/deploy-contract.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 110, 0, 0, 0, 0, 0, 0, 0, 16, 24, 150
"/Users/dog/WebstormProjects/diplom/mvp/tracking-service-express/scripts/get-auth-token.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 5, 14, 64
"/Users/dog/WebstormProjects/diplom/mvp/tracking-service-express/scripts/init-contract-updated.sh", "Shell Script", 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 17, 106
"/Users/dog/WebstormProjects/diplom/mvp/tracking-service-express/scripts/init-contract.sh", "Shell Script", 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 16, 92
"/Users/dog/WebstormProjects/diplom/mvp/tracking-service-express/scripts/issue-equipment.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 17, 19, 117
"/Users/dog/WebstormProjects/diplom/mvp/tracking-service-express/scripts/login.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 4, 8, 40
"/Users/dog/WebstormProjects/diplom/mvp/tracking-service-express/scripts/run-api-test.sh", "Shell Script", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 36
"/Users/dog/WebstormProjects/diplom/mvp/tracking-service-express/scripts/test-api-transfer.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 260, 0, 0, 0, 0, 0, 0, 0, 25, 53, 338
"/Users/dog/WebstormProjects/diplom/mvp/tracking-service-express/scripts/token.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"/Users/dog/WebstormProjects/diplom/mvp/tracking-service-express/server.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 7, 9, 47
"/Users/dog/WebstormProjects/diplom/mvp/tracking-service-express/services/blockchainService.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 347, 0, 0, 0, 0, 0, 0, 0, 45, 61, 453
"/Users/dog/WebstormProjects/diplom/mvp/tracking-service-express/services/rabbitMQService.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 182, 0, 0, 0, 0, 0, 0, 0, 37, 29, 248
"/Users/dog/WebstormProjects/diplom/mvp/tracking-service-express/services/userService.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 213, 0, 0, 0, 0, 0, 0, 0, 27, 36, 276
"/Users/dog/WebstormProjects/diplom/mvp/tracking-service-express/swagger.yaml", "YAML", 0, 0, 0, 0, 0, 899, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 920
"/Users/dog/WebstormProjects/diplom/mvp/tracking-service-express/utils/addressMapper.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 4, 3, 21
"/Users/dog/WebstormProjects/diplom/mvp/tracking-service-express/utils/ethUtils.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 9, 6, 31
"/Users/dog/WebstormProjects/diplom/mvp/tracking-service-express/utils/helpers.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 7, 5, 31
"/Users/dog/WebstormProjects/diplom/mvp/tracking-service-express/utils/smartTransferBlockchain.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 8, 12, 78
"/Users/dog/WebstormProjects/diplom/mvp/tracking-service-express/utils/transferBlockchain.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 7, 12, 78
"/Users/dog/WebstormProjects/diplom/mvp/update-contract.sh", "Shell Script", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13, 47
"/Users/dog/WebstormProjects/diplom/mvp/warehouse-service/Dockerfile", "Docker", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 19
"/Users/dog/WebstormProjects/diplom/mvp/warehouse-service/cleanup.go", "Go", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 10
"/Users/dog/WebstormProjects/diplom/mvp/warehouse-service/go.mod", "Go Module File", 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 50
"/Users/dog/WebstormProjects/diplom/mvp/warehouse-service/go.sum", "Go Checksum File", 0, 0, 0, 0, 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 142
"/Users/dog/WebstormProjects/diplom/mvp/warehouse-service/main.go", "Go", 0, 488, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 95, 648
"/Users/dog/WebstormProjects/diplom/mvp/warehouse-service/model.go", "Go", 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 42
"/Users/dog/WebstormProjects/diplom/mvp/warehouse-service/mongo.go", "Go", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 11, 51
"/Users/dog/WebstormProjects/diplom/mvp/warehouse-service/rabbit.go", "Go", 0, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 19, 171
"/Users/dog/WebstormProjects/diplom/mvp/warehouse-service/swagger.yaml", "YAML", 0, 0, 0, 0, 0, 697, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 698
"/Users/dog/WebstormProjects/diplom/start-frontend.sh", "Shell Script", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 15
"/Users/dog/WebstormProjects/diplom/проектирование.md", "Markdown", 620, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 157, 777
"Total", "-", 1955, 1857, 412, 60, 303, 3271, 96, 19184, 2630, 7, 5, 63, 27, 1062, 5723, 22, 1046, 2303, 40026
